Asic,Accounting/Finance,Age-Derived,All-Positions,Arizona State University,Avg. Tenure (before SanDisk),Job Hop,California State University,Computers,Degree Level,Degree Progam Rollup,Design,Director-VP-Mgmt,Engineer Type 1,Engineer Type,Engineer,Firmware,Gender,India,Indian Institute of Technology,Israel,Marketing/Sales,Number of Records,Other 1,Other 2,Other,Position level,Predict2,San Jose State University,SanDisk Position Change (from prior role),SanDisk Position,SanDisk Tenure,Santa Clara University,Software,Stanford University,Systems,Technion - Israel Institute of Technology,Total Experience,Total Other Job Experience,Total Other Jobs,Total SanDisk Jobs,Total SanDisk and Other Jobs,USA,USC,University Region,University of California,University of Illinois,University,Year,Id,Rf
0,0,41,Engineer-Firmware,0,8.17,8+,0,0,Bachelors,Computers,0,0,India,Firmware,1,1,Men,1,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,1.93,0,0,0,0,0,18,16.35,2,2,4,0,0,India,0,0,Other,2013,185871,0.42
0,0,41,Engineer-Firmware,0,16.35,8+,0,0,Bachelors,Computers,0,0,India,Firmware,1,1,Men,1,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,2.76,0,0,0,0,0,19,16.35,1,3,4,0,0,India,0,0,Other,2014,185871,0.42
0,0,24,Engineer-Other,0,2.65,02-Mar,0,0,Masters,Other,0,0,India,Other,1,0,Men,1,0,0,0,1,1,0,0,Management,Medium,0,No Change,Engineer,1.25,0,0,0,0,0,17,15.93,6,1,7,0,0,India,0,0,Other,2012,185876,0.40
0,0,24,Engineer-Other,0,3.19,03-Apr,0,0,Masters,Other,0,0,India,Other,1,0,Men,1,0,0,0,1,1,0,0,Management,Medium,0,No Change,Engineer,2.67,0,0,0,0,0,19,15.93,5,2,7,0,0,India,0,0,Other,2013,185876,0.40
0,0,24,Engineer-Other,0,3.19,03-Apr,0,0,Masters,Other,0,0,India,Other,1,0,Men,1,0,0,0,1,1,0,0,Management,Medium,0,No Change,Engineer,2.67,0,0,0,0,0,19,15.93,5,2,7,0,0,India,0,0,Other,2014,185876,0.40
0,0,31,Engineer-Firmware,0,2.92,02-Mar,0,0,Bachelors,Other,0,0,India,Firmware,1,1,Men,1,1,0,0,1,0,0,0,Management,Medium,0,No Change,Engineer,2.59,0,0,0,0,0,8,5.84,2,1,3,0,0,India,0,0,Indian Institute of Technology,2012,185878,0.40
0,0,31,Engineer-Firmware,0,2.92,02-Mar,0,0,Bachelors,Other,0,0,India,Firmware,1,1,Men,1,1,0,0,1,0,0,0,Management,Medium,0,No Change,Engineer,2.59,0,0,0,0,0,8,5.84,2,1,3,0,0,India,0,0,Indian Institute of Technology,2013,185878,0.40
0,0,31,Engineer-Firmware,0,5.84,04-May,0,0,Bachelors,Other,0,0,India,Firmware,1,1,Men,1,1,0,0,1,0,0,0,Management,Medium,0,No Change,Engineer,3.43,0,0,0,0,0,9,5.84,1,2,3,0,0,India,0,0,Indian Institute of Technology,2014,185878,0.40
0,0,40,Computers,0,2.07,02-Mar,0,1,Masters,Engineering,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,Management,Medium,0,Lateral,IT,4.75,0,0,0,0,0,17,12.42,6,2,8,1,1,Americas,0,0,USC,2012,185886,0.24
1,0,35,Engineer-ASIC,0,2.54,02-Mar,0,0,Bachelors,Engineering,0,0,India,ASIC,1,0,Men,1,0,0,0,1,0,0,0,IC,Low,0,Promo,Engineer,9.84,0,0,0,0,0,15,5.09,2,2,4,0,0,India,0,0,Other,2012,185887,0.11
1,0,35,Engineer-ASIC,0,5.09,04-May,0,0,Bachelors,Engineering,0,0,India,ASIC,1,0,Men,1,0,0,0,1,0,0,0,IC,Low,0,Promo,Engineer,11.68,0,0,0,0,0,17,5.09,1,3,4,0,0,India,0,0,Other,2013,185887,0.11
1,0,35,Engineer-ASIC,0,5.09,04-May,0,0,Bachelors,Engineering,0,0,India,ASIC,1,0,Men,1,0,0,0,1,0,0,0,IC,Low,0,Promo,Engineer,11.68,0,0,0,0,0,17,5.09,1,3,4,0,0,India,0,0,Other,2014,185887,0.11
0,0,45,Other,0,4.19,04-May,0,0,Missing,Other,0,0,India,Other,0,0,Men,1,0,0,0,1,1,0,1,Management,High,0,No Change,Other,1.08,0,0,0,0,0,18,16.75,4,1,5,0,0,India,0,0,Other,2013,185891,0.59
0,0,45,Other,0,4.19,04-May,0,0,Missing,Other,0,0,India,Other,0,0,Men,1,0,0,0,1,1,0,1,Management,High,0,No Change,Other,1.08,0,0,0,0,0,18,16.75,4,1,5,0,0,India,0,0,Other,2014,185891,0.59
0,0,30,Other,0,2.00,02-Mar,0,0,Missing,Other,0,0,India,Other,0,0,Men,1,0,0,0,1,1,0,1,Management,Low,0,Promo,Other,4.58,0,0,0,0,0,7,2.00,1,3,4,0,0,India,0,0,Other,2012,185902,0.07
0,0,30,Other,0,0.00,0-1,0,0,Missing,Other,0,0,India,Other,0,0,Men,1,0,0,0,1,1,0,1,Management,Low,0,Promo,Other,6.33,0,0,0,0,0,8,2.00,0,4,4,0,0,India,0,0,Other,2013,185902,0.07
0,0,30,Other,0,0.00,0-1,0,0,Missing,Other,0,0,India,Other,0,0,Men,1,0,0,0,1,1,0,1,Management,Low,0,Promo,Other,6.33,0,0,0,0,0,8,2.00,0,4,4,0,0,India,0,0,Other,2014,185902,0.07
0,0,38,Marketing/Sales,0,9.51,8+,0,0,Masters,Other,0,0,Other,Other,0,0,Men,0,0,0,1,1,1,1,0,Management,Medium,0,No Change,Marketing/Sales,2.50,0,0,0,0,0,22,19.01,2,1,3,0,0,EMEA,0,0,Other,2012,185908,0.43
0,0,31,Other,0,3.84,03-Apr,0,0,Bachelors,Engineering,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Management,Low,0,Promo,Other,2.92,0,0,0,0,0,7,3.84,1,3,4,0,0,EMEA,0,0,Other,2012,185913,0.07
0,0,31,Other,0,0.00,0-1,0,0,Bachelors,Engineering,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Management,Low,0,Promo,Other,4.92,0,0,0,0,0,9,3.84,0,4,4,0,0,EMEA,0,0,Other,2013,185913,0.07
0,0,31,Other,0,0.00,0-1,0,0,Bachelors,Engineering,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Management,Low,0,Promo,Other,4.92,0,0,0,0,0,9,3.84,0,4,4,0,0,EMEA,0,0,Other,2014,185913,0.07
0,0,26,Engineer-Systems,0,0.17,0-1,0,0,Masters,Engineering,0,0,India,Systems,1,0,Missing,1,1,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,2.75,0,0,0,1,0,3,0.17,1,1,2,0,0,India,0,0,Indian Institute of Technology,2012,185914,0.41
0,0,26,Engineer-Systems,0,0.00,0-1,0,0,Masters,Engineering,0,0,India,Systems,1,0,Missing,1,1,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,4.59,0,0,0,1,0,5,0.17,0,2,2,0,0,India,0,0,Indian Institute of Technology,2013,185914,0.41
0,0,26,Engineer-Systems,0,0.00,0-1,0,0,Masters,Engineering,0,0,India,Systems,1,0,Missing,1,1,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,4.59,0,0,0,1,0,5,0.17,0,2,2,0,0,India,0,0,Indian Institute of Technology,2014,185914,0.41
0,0,28,Engineer-Design,0,3.00,03-Apr,0,0,Missing,Other,1,0,Other,Design,1,0,Missing,0,0,0,0,1,0,1,0,IC,Low,0,Promo,Engineer,6.42,0,0,0,0,0,9,3.00,1,2,3,0,0,Unknown,0,0,Other,2012,185915,0.12
0,0,28,Engineer-Design,0,0.00,0-1,0,0,Missing,Other,1,0,Other,Design,1,0,Missing,0,0,0,0,1,0,1,0,IC,Low,0,Promo,Engineer,7.09,0,0,0,0,0,10,3.00,0,3,3,0,0,Unknown,0,0,Other,2013,185915,0.12
0,0,28,Engineer-Design,0,3.00,03-Apr,0,0,Missing,Other,1,0,Other,Design,1,0,Missing,0,0,0,0,1,0,1,0,IC,Low,0,Promo,Engineer,7.84,0,0,0,0,0,11,3.00,1,4,5,0,0,Unknown,0,0,Other,2014,185915,0.12
0,0,29,Engineer-Other,0,2.38,02-Mar,0,0,Masters,Computers,0,0,India,Other,1,0,Men,1,1,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,1.84,0,0,0,0,0,7,4.76,2,1,3,0,0,India,0,0,Indian Institute of Technology,2012,185929,0.40
0,0,29,Engineer-Other,0,2.38,02-Mar,0,0,Masters,Computers,0,0,India,Other,1,0,Men,1,1,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,1.84,0,0,0,0,0,7,4.76,2,1,3,0,0,India,0,0,Indian Institute of Technology,2013,185929,0.40
0,0,29,Engineer-Other,0,4.76,04-May,0,0,Masters,Computers,0,0,India,Other,1,0,Men,1,1,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,2.68,0,0,0,0,0,7,4.76,1,2,3,0,0,India,0,0,Indian Institute of Technology,2014,185929,0.40
0,1,30,Accounting/Finance,0,1.65,01-Feb,0,0,Masters,Engineering,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,0,IC,High,0,No Change,Finance,1.25,0,0,0,0,0,8,6.59,4,1,5,0,0,APAC,0,0,Other,2012,185947,0.62
0,0,23,Marketing/Sales,0,2.13,02-Mar,0,0,Masters,Business,0,0,Other,Other,0,0,Men,0,0,0,1,1,1,1,0,Management,High,0,No Change,Marketing/Sales,1.08,0,0,0,0,0,12,10.67,5,1,6,0,0,APAC,0,0,Other,2013,185949,0.55
0,0,23,Marketing/Sales,0,2.67,02-Mar,0,0,Masters,Business,0,0,Other,Other,0,0,Men,0,0,0,1,1,1,1,0,Management,High,0,No Change,Marketing/Sales,1.33,0,0,0,0,0,12,10.67,4,2,6,0,0,APAC,0,0,Other,2014,185949,0.55
0,0,31,Engineer-Other,0,6.59,06-Jul,0,0,Bachelors,Engineering,0,0,Israel,Other,1,0,Men,0,0,1,0,1,1,0,0,IC,Medium,0,No Change,Engineer,1.16,0,0,0,0,0,8,6.59,1,1,2,0,0,Israel,0,0,Other,2013,185950,0.34
0,0,31,Engineer-Other,0,6.59,06-Jul,0,0,Bachelors,Engineering,0,0,Israel,Other,1,0,Men,0,0,1,0,1,1,0,0,IC,Medium,0,No Change,Engineer,1.16,0,0,0,0,0,8,6.59,1,1,2,0,0,Israel,0,0,Other,2014,185950,0.34
0,0,32,Engineer-Other,0,0.50,0-1,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,Management,Low,0,Promo,Engineer,9.02,0,0,0,0,0,10,0.50,1,4,5,1,1,Americas,0,0,USC,2013,185952,0.01
0,0,32,Engineer-Other,0,0.00,0-1,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,Management,Low,0,Promo,Engineer,9.44,0,0,0,0,0,10,0.50,0,5,5,1,1,Americas,0,0,USC,2014,185952,0.01
1,0,34,Engineer-ASIC,0,2.35,02-Mar,0,0,Bachelors,Engineering,0,0,India,ASIC,1,0,Men,1,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,1.17,0,0,0,0,0,13,11.76,5,1,6,0,0,India,0,0,Other,2013,185966,0.42
0,0,38,Marketing/Sales,0,2.11,02-Mar,0,0,Masters,Business,0,0,Other,Other,0,0,Men,0,0,0,1,1,1,1,0,Director,Low,0,Lateral,Marketing/Sales,6.92,0,0,0,0,0,13,6.33,3,4,7,0,0,EMEA,0,0,Other,2013,185968,0.02
0,0,38,Marketing/Sales,0,3.17,03-Apr,0,0,Masters,Business,0,0,Other,Other,0,0,Men,0,0,0,1,1,1,1,0,Director,Low,0,Lateral,Marketing/Sales,8.42,0,0,0,0,0,15,6.33,2,5,7,0,0,EMEA,0,0,Other,2013,185968,0.02
0,0,38,Marketing/Sales,0,3.17,03-Apr,0,0,Masters,Business,0,0,Other,Other,0,0,Men,0,0,0,1,1,1,1,0,Director,Low,0,Lateral,Marketing/Sales,8.42,0,0,0,0,0,15,6.33,2,5,7,0,0,EMEA,0,0,Other,2014,185968,0.02
0,0,27,Other,0,4.25,04-May,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,IC,Medium,0,Promo,Other,1.84,0,0,0,0,0,6,4.25,1,1,2,0,0,Unknown,0,0,Other,2013,185969,0.49
0,0,27,Other,0,4.25,04-May,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,IC,Medium,0,Promo,Other,1.84,0,0,0,0,0,6,4.25,1,1,2,0,0,Unknown,0,0,Other,2014,185969,0.49
0,0,24,Marketing/Sales,0,1.17,01-Feb,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,1,1,1,1,0,Management,Medium,0,Promo,Marketing/Sales,6.34,0,0,0,0,0,8,1.17,1,2,3,0,0,EMEA,0,0,Other,2013,185970,0.19
0,0,24,Marketing/Sales,0,1.17,01-Feb,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,1,1,1,1,0,Management,Medium,0,Promo,Marketing/Sales,6.34,0,0,0,0,0,8,1.17,1,2,3,0,0,EMEA,0,0,Other,2014,185970,0.19
0,0,26,Engineer-Design,0,0.00,0-1,0,0,Missing,Other,1,0,Other,Design,1,0,Men,0,0,0,0,1,0,1,0,IC,Medium,0,Promo,Engineer,4.25,0,0,0,0,0,4,0.00,0,2,2,0,0,EMEA,0,0,Other,2013,185977,0.15
0,0,26,Engineer-Design,0,0.00,0-1,0,0,Missing,Other,1,0,Other,Design,1,0,Men,0,0,0,0,1,0,1,0,IC,Medium,0,Promo,Engineer,4.25,0,0,0,0,0,4,0.00,0,2,2,0,0,EMEA,0,0,Other,2014,185977,0.15
0,0,32,Marketing/Sales,0,2.08,02-Mar,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,1,1,1,1,0,Management,High,0,No Change,Marketing/Sales,2.41,0,0,0,0,0,13,10.42,5,1,6,0,0,Unknown,0,0,Other,2013,185985,0.53
0,0,32,Marketing/Sales,0,2.08,02-Mar,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,1,1,1,1,0,Management,High,0,No Change,Marketing/Sales,2.41,0,0,0,0,0,13,10.42,5,1,6,0,0,Unknown,0,0,Other,2014,185985,0.53
0,0,33,Marketing/Sales,0,4.08,04-May,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,1,1,1,1,0,Director,Low,0,Promo,Marketing/Sales,14.76,0,0,0,0,0,19,4.08,1,3,4,0,0,EMEA,0,0,Other,2013,185989,0.03
0,1,33,Accounting/Finance,0,4.08,04-May,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,0,Director,Low,0,Promo,Finance,14.76,0,0,0,0,0,19,4.08,1,3,4,0,0,EMEA,0,0,Other,2014,185989,0.03
0,0,29,Engineer-Systems,0,1.58,01-Feb,0,0,Bachelors,Engineering,0,0,India,Systems,1,0,Men,1,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,1.75,0,0,0,1,0,3,1.58,1,1,2,0,0,India,0,0,Other,2013,185993,0.41
0,0,30,Engineer-Firmware,0,2.46,02-Mar,0,0,Bachelors,Computers,0,0,USA,Firmware,1,1,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,2.51,0,0,0,0,0,7,4.92,2,1,3,1,0,Americas,0,0,Other,2013,185994,0.41
0,0,30,Engineer-Firmware,0,4.92,04-May,0,0,Bachelors,Computers,0,0,USA,Firmware,1,1,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,3.35,0,0,0,0,0,8,4.92,1,2,3,1,0,Americas,0,0,Other,2014,185994,0.41
0,0,33,Engineer-Design,0,1.42,01-Feb,0,0,Masters,Computers,1,0,India,Design,1,0,Men,1,1,0,0,1,0,0,0,IC,Low,0,Promo,Engineer,8.42,0,0,0,0,0,10,1.42,1,2,3,0,0,India,0,0,Indian Institute of Technology,2013,185999,0.12
0,0,33,Engineer-Design,0,0.00,0-1,0,0,Masters,Computers,1,0,India,Design,1,0,Men,1,1,0,0,1,0,0,0,IC,Low,0,Promo,Engineer,9.26,0,0,0,0,0,11,1.42,0,3,3,0,0,India,0,0,Indian Institute of Technology,2014,185999,0.12
0,0,36,Computers,0,17.01,8+,0,1,Bachelors,Computers,0,0,Israel,Other,0,0,Men,0,0,1,0,1,1,0,0,Director,Low,0,Promo,IT,7.59,0,0,0,0,1,25,17.01,1,2,3,0,0,Israel,0,0,Technion - Israel Institute of Technology,2013,186000,0.10
0,0,36,Computers,0,17.01,8+,0,1,Bachelors,Computers,0,0,Israel,Other,0,0,Men,0,0,1,0,1,1,0,0,Director,Low,0,Promo,IT,7.59,0,0,0,0,1,25,17.01,1,2,3,0,0,Israel,0,0,Technion - Israel Institute of Technology,2014,186000,0.10
0,0,31,Engineer-Director-VP-Mgmt,0,3.63,03-Apr,0,0,Masters,Engineering,0,1,Israel,Director-VP-Mgmt,1,0,Men,0,0,1,0,1,0,0,0,VP,Low,0,Promo,Engineer,7.59,0,0,0,0,0,22,14.50,4,4,8,0,0,Israel,0,0,Other,2013,186011,0.01
0,0,31,Engineer-Director-VP-Mgmt,0,3.63,03-Apr,0,0,Masters,Engineering,0,1,Israel,Director-VP-Mgmt,1,0,Men,0,0,1,0,1,0,0,0,VP,Low,0,Promo,Engineer,7.59,0,0,0,0,0,22,14.50,4,4,8,0,0,Israel,0,0,Other,2014,186011,0.01
0,0,28,Marketing/Sales,0,4.51,04-May,0,0,Bachelors,Engineering,0,0,Israel,Other,0,0,Men,0,0,1,1,1,1,0,0,IC,Medium,0,No Change,Marketing/Sales,6.76,0,0,0,0,0,16,9.01,2,2,4,0,0,Israel,0,0,Other,2013,186016,0.16
0,0,28,Marketing/Sales,0,4.51,04-May,0,0,Bachelors,Engineering,0,0,Israel,Other,0,0,Men,0,0,1,1,1,1,0,0,IC,Medium,0,No Change,Marketing/Sales,6.76,0,0,0,0,0,16,9.01,2,2,4,0,0,Israel,0,0,Other,2014,186016,0.16
0,0,32,Engineer-Firmware,0,1.92,01-Feb,0,0,Bachelors,Engineering,0,0,India,Firmware,1,1,Missing,1,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,2.51,0,0,0,0,0,8,5.75,3,1,4,0,0,India,0,0,Other,2013,186022,0.40
0,0,32,Engineer-Firmware,0,2.88,02-Mar,0,0,Bachelors,Engineering,0,0,India,Firmware,1,1,Missing,1,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,4.35,0,0,0,0,0,10,5.75,2,2,4,0,0,India,0,0,Other,2013,186022,0.40
0,0,32,Engineer-Firmware,0,2.88,02-Mar,0,0,Bachelors,Engineering,0,0,India,Firmware,1,1,Missing,1,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,4.35,0,0,0,0,0,10,5.75,2,2,4,0,0,India,0,0,Other,2014,186022,0.40
0,0,36,Marketing/Sales,0,1.98,01-Feb,0,0,Bachelors,Other,0,0,Other,Other,0,0,Women,0,0,0,1,1,1,1,0,IC,Medium,0,Promo,Marketing/Sales,9.68,0,0,0,0,0,18,7.92,4,2,6,0,0,EMEA,0,0,Other,2013,186025,0.16
0,0,36,Marketing/Sales,0,1.98,01-Feb,0,0,Bachelors,Other,0,0,Other,Other,0,0,Women,0,0,0,1,1,1,1,0,IC,Medium,0,Promo,Marketing/Sales,9.68,0,0,0,0,0,18,7.92,4,2,6,0,0,EMEA,0,0,Other,2014,186025,0.16
0,0,44,Other,0,2.97,02-Mar,0,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Management,High,0,No Change,Other,1.84,0,0,0,0,0,20,17.84,6,1,7,1,0,Americas,0,0,Other,2014,186029,0.59
0,0,30,Engineer-Director-VP-Mgmt,0,0.00,0-1,0,0,Masters,Other,0,1,Other,Director-VP-Mgmt,1,0,Men,0,0,0,0,1,0,1,0,Director,Low,0,Lateral,Engineer,8.84,0,0,0,0,0,11,2.42,0,6,6,0,0,EMEA,0,0,Other,2013,186034,0.00
0,0,30,Engineer-Director-VP-Mgmt,0,2.42,02-Mar,0,0,Masters,Other,0,1,Other,Director-VP-Mgmt,1,0,Men,0,0,0,0,1,0,1,0,Director,Low,0,Lateral,Engineer,7.76,0,0,0,0,0,10,2.42,1,5,6,0,0,EMEA,0,0,Other,2014,186034,0.00
0,0,30,Engineer-Director-VP-Mgmt,0,2.41,02-Mar,0,0,Masters,Other,0,1,Other,Director-VP-Mgmt,1,0,Men,0,0,0,0,1,0,1,0,Director,Low,0,Lateral,Engineer,9.68,0,0,0,0,0,12,2.42,1,7,8,0,0,EMEA,0,0,Other,2014,186034,0.00
0,0,31,Other,0,2.58,02-Mar,0,0,Bachelors,Engineering,0,0,India,Other,0,0,Missing,1,0,0,0,1,1,0,1,IC,High,0,No Change,Other,3.34,0,0,0,0,0,9,5.17,2,2,4,0,0,India,0,0,Other,2013,186037,0.59
0,0,31,Other,0,1.72,01-Feb,0,0,Bachelors,Engineering,0,0,India,Other,0,0,Missing,1,0,0,0,1,1,0,1,IC,High,0,No Change,Other,1.58,0,0,0,0,0,7,5.17,3,1,4,0,0,India,0,0,Other,2014,186037,0.59
0,0,31,Other,0,2.58,02-Mar,0,0,Bachelors,Engineering,0,0,India,Other,0,0,Missing,1,0,0,0,1,1,0,1,IC,High,0,No Change,Other,3.34,0,0,0,0,0,9,5.17,2,2,4,0,0,India,0,0,Other,2014,186037,0.59
0,0,26,Engineer-Other,0,1.17,01-Feb,0,0,Doctorate,Other,0,0,USA,Other,1,0,Missing,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,5.25,0,0,0,0,0,6,1.17,1,1,2,1,0,Americas,0,0,Other,2013,186038,0.34
0,0,26,Engineer-Other,0,1.17,01-Feb,0,0,Doctorate,Other,0,0,USA,Other,1,0,Missing,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,5.25,0,0,0,0,0,6,1.17,1,1,2,1,0,Americas,0,0,Other,2014,186038,0.34
0,0,26,Engineer-Other,0,0.00,0-1,0,0,Doctorate,Other,0,0,USA,Other,1,0,Missing,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,6.17,0,0,0,0,0,7,1.17,0,2,2,1,0,Americas,0,0,Other,2014,186038,0.34
0,0,24,Marketing/Sales,0,2.33,02-Mar,0,0,Masters,Other,0,0,Other,Other,0,0,Men,0,0,0,1,1,1,1,0,Management,Low,0,No Change,Marketing/Sales,6.59,0,0,0,0,0,16,9.34,4,4,8,0,0,Unknown,0,0,Other,2013,186039,0.02
0,0,24,Marketing/Sales,0,2.33,02-Mar,0,0,Masters,Other,0,0,Other,Other,0,0,Men,0,0,0,1,1,1,1,0,Management,Low,0,No Change,Marketing/Sales,6.59,0,0,0,0,0,16,9.34,4,4,8,0,0,Unknown,0,0,Other,2014,186039,0.02
0,0,31,Engineer-Firmware,0,2.46,02-Mar,0,0,Missing,Other,0,0,Other,Firmware,1,1,Men,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,1.67,0,0,0,0,0,12,9.84,4,2,6,0,0,APAC,0,0,Other,2013,186041,0.16
0,0,31,Engineer-Firmware,0,2.46,02-Mar,0,0,Missing,Other,0,0,Other,Firmware,1,1,Men,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,1.67,0,0,0,0,0,12,9.84,4,2,6,0,0,APAC,0,0,Other,2014,186041,0.16
0,0,26,Engineer-Firmware,0,0.00,0-1,0,0,Missing,Other,0,0,USA,Firmware,1,1,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,3.92,0,0,0,0,0,7,3.34,0,2,2,1,0,Americas,0,0,Other,2013,186047,0.38
0,0,26,Engineer-Firmware,0,3.34,03-Apr,0,0,Missing,Other,0,0,USA,Firmware,1,1,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,2.16,0,0,0,0,0,6,3.34,1,1,2,1,0,Americas,0,0,Other,2014,186047,0.38
0,0,26,Engineer-Firmware,0,0.00,0-1,0,0,Missing,Other,0,0,USA,Firmware,1,1,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,3.92,0,0,0,0,0,7,3.34,0,2,2,1,0,Americas,0,0,Other,2014,186047,0.39
0,0,24,Other,0,0.92,0-1,0,0,Masters,Business,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Management,High,0,No Change,Other,2.67,0,0,0,0,0,4,0.92,1,1,2,0,0,APAC,0,0,Other,2013,186056,0.53
0,0,24,Other,0,0.92,0-1,0,0,Masters,Business,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Management,High,0,No Change,Other,2.67,0,0,0,0,0,4,0.92,1,1,2,0,0,APAC,0,0,Other,2014,186056,0.53
0,0,63,Engineer-Other,0,23.02,8+,0,0,Bachelors,Engineering,0,0,Israel,Other,1,0,Missing,0,0,1,0,1,1,0,0,IC,High,0,No Change,Engineer,0.00,0,0,0,0,1,23,23.02,1,1,1,0,0,Israel,0,0,Technion - Israel Institute of Technology,2014,186059,0.71
0,0,34,Other,0,0.00,0-1,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Management,Low,0,Lateral,Other,10.43,0,0,0,0,0,15,5.00,0,4,4,0,0,Unknown,0,0,Other,2013,186063,0.05
0,0,34,Other,0,5.00,04-May,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Management,Low,0,Lateral,Other,8.76,0,0,0,0,0,14,5.00,1,3,4,0,0,Unknown,0,0,Other,2014,186063,0.05
0,0,34,Other,0,0.00,0-1,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Management,Low,0,Lateral,Other,10.43,0,0,0,0,0,15,5.00,0,4,4,0,0,Unknown,0,0,Other,2014,186063,0.05
0,0,36,Engineer-Systems,0,9.51,8+,0,0,Missing,Other,0,0,Israel,Systems,1,0,Men,0,0,1,0,1,0,0,0,Management,Low,0,Lateral,Engineer,7.93,0,0,0,1,1,27,19.01,2,4,6,0,0,Israel,0,0,Technion - Israel Institute of Technology,2012,186064,0.01
0,0,36,Engineer-Systems,0,19.01,8+,0,0,Missing,Other,0,0,Israel,Systems,1,0,Men,0,0,1,0,1,0,0,0,Management,Low,0,Lateral,Engineer,9.68,0,0,0,1,1,29,19.01,1,5,6,0,0,Israel,0,0,Technion - Israel Institute of Technology,2013,186064,0.01
0,0,36,Engineer-Systems,0,19.01,8+,0,0,Missing,Other,0,0,Israel,Systems,1,0,Men,0,0,1,0,1,0,0,0,Management,Low,0,Lateral,Engineer,9.68,0,0,0,1,1,29,19.01,1,5,6,0,0,Israel,0,0,Technion - Israel Institute of Technology,2014,186064,0.01
0,0,28,Engineer-Director-VP-Mgmt,0,0.00,0-1,0,0,Masters,Engineering,0,1,India,Director-VP-Mgmt,1,0,Men,1,1,0,0,1,0,0,0,Management,Medium,0,Promo,Engineer,4.42,0,0,0,0,0,4,0.00,0,2,2,0,0,India,0,0,Indian Institute of Technology,2012,186065,0.15
0,0,28,Engineer-Director-VP-Mgmt,0,0.00,0-1,0,0,Masters,Engineering,0,1,India,Director-VP-Mgmt,1,0,Men,1,1,0,0,1,0,0,0,Management,Medium,0,Promo,Engineer,6.18,0,0,0,0,0,6,0.00,0,3,3,0,0,India,0,0,Indian Institute of Technology,2013,186065,0.15
0,0,28,Engineer-Director-VP-Mgmt,0,0.00,0-1,0,0,Masters,Engineering,0,1,India,Director-VP-Mgmt,1,0,Men,1,1,0,0,1,0,0,0,Management,Medium,0,Promo,Engineer,6.18,0,0,0,0,0,6,0.00,0,3,3,0,0,India,0,0,Indian Institute of Technology,2014,186065,0.15
